frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.checksum,tcp.flags.ack,tcp.len,tcp.connection.syn,tcp.connection.fin,tcp.connection.synack,tcp.connection.rst,http.content_length,http.response.code,http.response.phrase
"92.800050281","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"92.800076681","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"92.800141441","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"92.800141441","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"92.800285441","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"92.800285441","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"92.900021281","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"92.900021441","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"92.900043281","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"92.900084521","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"92.900100841","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"92.900175441","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"92.900319441","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.000021281","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.000021681","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"93.000050281","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.000065281","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.000076841","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.000160441","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"93.000315441","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"93.100021441","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.100021521","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"93.100043281","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.100057281","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.100084521","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"93.100105841","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.100163521","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"93.100298441","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"93.100405441","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"93.200021281","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.200021681","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.200063521","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"93.200063521","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.200071081","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.200124281","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.200124281","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.200315441","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.300021281","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.300021521","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.300057281","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.300065281","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.300084521","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.300103281","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.300163521","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.300239521","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"93.300272681","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"93.300405441","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.300470281","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.400021281","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.400021681","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"93.400043521","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"93.400123281","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.400224281","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.500021281","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.500021681","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"93.500065281","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.500065681","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"93.500100441","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"93.500100441","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.500108001","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.500239521","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.500272681","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.500470281","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.600021441","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"93.600021681","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.600099521","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"93.600123281","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.600224281","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.700021521","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"93.700021681","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.700060281","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.700065681","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.700086681","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"93.700148281","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.800021281","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.800021441","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.800099521","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.900021521","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.900021521","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"93.900060281","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.900061281","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.900086681","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.900148281","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"93.900191281","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"93.900217281","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.000021281","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.000021521","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"94.000062441","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.000086281","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.000131281","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.100021521","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.100021681","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"94.100057281","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.100061281","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.100184281","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.100191281","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.100217281","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.200021281","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.200021521","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.200055521","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"94.200062441","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.200086281","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.200104521","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"94.200131281","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.200397281","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.300021281","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.300021681","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.300055281","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.300057281","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.300097441","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.300131441","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.300131441","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.300184281","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.400021281","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.400021281","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.400055521","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.400064681","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"94.400132441","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.400174681","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"94.400397281","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.500021281","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.500021441","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.500055281","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.500060281","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.500069841","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.500097441","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.600021281","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.600021281","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.600082281","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.600082281","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.600128441","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.600132441","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.600152281","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.600175001","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.600308281","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.600368521","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"94.700021281","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.700043441","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.700043441","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.700065281","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.700093441","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.700133441","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.700164521","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"94.700222001","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.700234561","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.700634681","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"94.800021281","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.800021521","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"94.800058521","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"94.800081281","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.800112281","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"94.800128441","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.800174441","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"94.800198521","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"94.800298681","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"94.800679521","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"94.900021281","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.900021681","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"94.900028841","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.900065281","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.900093441","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"94.900634681","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.000021441","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"95.000021521","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.000058521","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.000093281","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.000112281","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.000174441","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.000198521","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.000298681","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.000315681","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"95.000423441","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"95.000679521","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.100021681","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"95.100053681","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"95.100081681","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"95.200021441","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.200021521","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"95.200088281","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.200093281","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.200315681","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.200423441","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.300021441","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"95.300021681","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.300053681","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.300063521","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"95.300087281","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.300104241","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.400021441","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"95.400021521","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.400061281","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.400088281","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.500021441","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.500021681","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"95.500057281","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.500063521","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.500087281","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.500100681","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"95.500181441","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"95.500204281","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.600021441","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.600021441","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"95.600061281","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.600067281","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.600119281","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.600184441","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"95.700021681","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.700021681","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"95.700043521","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"95.700059241","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.700100681","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.700181441","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.700195441","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"95.700221001","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.800021281","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.800021441","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.800057681","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"95.800067281","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.800119281","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.800184281","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.800184441","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.900021281","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.900021681","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.900043521","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"95.900105281","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"95.900195441","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.000021281","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.000021521","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"96.000057681","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.000064681","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"96.000105521","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"96.000184281","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.100021281","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.100021441","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"96.100060281","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"96.100095521","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"96.100105281","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.200021441","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"96.200021521","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.200064281","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"96.200064281","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.200071841","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.200105521","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.200151521","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"96.300021441","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.300021681","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"96.300061281","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"96.300095521","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.300096681","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"96.300157681","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"96.300215441","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"96.400021441","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.400021441","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"96.400058521","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"96.400081681","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"96.400117521","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"96.400151521","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.500021281","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"96.500021281","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.500061281","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.500095281","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"96.500095281","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.500102841","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.500157681","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.500215441","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.600021441","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.600021681","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"96.600043281","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"96.600081681","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.600083281","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"96.600117521","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.600170441","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"96.600202281","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"96.600414281","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"96.700021521","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"96.800021441","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"96.800021681","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.800043281","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.800062521","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"96.800073841","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.800094401","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"96.800142441","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"96.800168441","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
